"Bucket label","RT","m/z","Name","Formula","2020020_TTP_SILS2665_RA1_1_23 _merged_","2020020_TTP_SILS2666_RA2_1_23 _merged_","2020020_TTP_SILS2667_RA3_1_23 _merged_","2020020_TTP_SILS2668_RA4_1_23 _merged_","2020020_TTP_SILS2669_RA5_1_239 _merged_","2020020_TTP_SILS2670_RA6_1_238 _merged_"
"624.41936 Da 916.82 s",15.28,311.20240,,,0.0,3604.0,0.0,0.0,0.0,0.0
"312.20918 Da 916.82 s",15.28,311.20190,,"C21H28O2",2518.0,0.0,3866.0,3588.0,5384.0,3542.0
"249.08783 Da 917.17 s",15.29,248.08055,,"C8H16N3O4P",1060.0,884.0,730.0,1108.0,736.0,828.0
"185.92289 Da 932.81 s",15.55,184.91561,,,1114.0,652.0,804.0,840.0,1022.0,798.0
"557.30041 Da 944.09 s",15.73,556.29313,,"C25H47N7OS3",0.0,1218.0,834.0,692.0,1044.0,0.0
"557.29507 Da 950.54 s",15.84,556.28780,,"C19H51N5O7S3",0.0,1622.0,2040.0,676.0,1064.0,680.0
"556.29302 Da 950.80 s",15.85,555.28574,,"C19H36N14O6",0.0,3428.0,5030.0,2080.0,2360.0,1826.0
"936.52877 Da 950.93 s",15.85,311.16898,,,0.0,884.0,828.0,1120.0,1092.0,864.0
"343.87979 Da 971.94 s",16.20,342.87251,,"C8H8O3S6",882.0,1048.0,844.0,888.0,946.0,762.0
"185.92306 Da 977.01 s",16.28,184.91579,,,750.0,1008.0,922.0,1290.0,916.0,1062.0
"202.91305 Da 982.46 s",16.37,201.90577,,,782.0,910.0,810.0,832.0,906.0,1296.0
"275.89241 Da 993.79 s",16.56,274.88513,,,698.0,742.0,930.0,924.0,1114.0,666.0
"340.20762 Da 997.16 s",16.62,339.20034,,"C12H32N6OS2",754.0,1314.0,804.0,864.0,1058.0,686.0
"310.18154 Da 1000.05 s",16.67,309.17426,,"C14H30O5S",392.0,2384.0,1714.0,928.0,3352.0,1250.0
"498.17470 Da 1000.21 s",16.67,248.08007,,"C15H36N2O12P2",710.0,704.0,1074.0,646.0,504.0,676.0
"384.19976 Da 1002.40 s",16.71,383.19249,,"C14H20N14",668.0,848.0,1092.0,824.0,1344.0,740.0
"118.93572 Da 1009.39 s",16.82,117.92845,,,1026.0,1234.0,870.0,926.0,876.0,954.0
"556.29255 Da 1016.84 s",16.95,555.28527,,"C26H44N4O7S",0.0,23688.0,32378.0,9210.0,16940.0,5578.0
"625.27608 Da 1017.13 s",16.95,624.26881,,"C16H45N13O7P2S",0.0,0.0,1360.0,336.0,0.0,0.0
"624.27896 Da 1018.18 s",16.97,623.27169,,"C24H44N6O11S",0.0,1936.0,2208.0,1022.0,1514.0,564.0
"696.21352 Da 1018.30 s",16.97,695.20625,,"C17H50N2O20P2S",0.0,832.0,1182.0,472.0,538.0,0.0
"557.29748 Da 1019.50 s",16.99,556.29021,,"C15H43N9O13",0.0,7160.0,9988.0,3032.0,5690.0,2012.0
"624.28452 Da 1023.47 s",17.06,623.27724,,"C27H49N2O10PS",0.0,0.0,2354.0,940.0,1304.0,0.0
"500.31586 Da 1024.60 s",17.08,249.15066,,,1244.0,996.0,834.0,914.0,980.0,728.0
"498.17410 Da 1041.02 s",17.35,248.07977,,"C18H27N8O7P",828.0,1106.0,680.0,546.0,480.0,764.0
"327.19471 Da 1043.46 s",17.39,326.18743,,"C19H25N3O2",1206.0,392.0,480.0,540.0,532.0,900.0
"687.76031 Da 1044.94 s",17.42,342.87288,,,986.0,1396.0,1062.0,1208.0,1334.0,1152.0
"130.98291 Da 1049.16 s",17.49,129.97563,,,1944.0,1906.0,3278.0,1714.0,2008.0,2018.0
"207.90608 Da 1049.16 s",17.49,206.89880,,,0.0,368.0,1004.0,0.0,480.0,358.0
"117.93561 Da 1049.16 s",17.49,116.92833,,,5376.0,5930.0,7994.0,6242.0,6686.0,7496.0
"275.89250 Da 1049.89 s",17.50,274.88523,,,1112.0,1078.0,1350.0,0.0,1456.0,1298.0
"371.84560 Da 1051.24 s",17.52,184.91552,,,1040.0,1446.0,1056.0,988.0,1180.0,1148.0
"202.91304 Da 1054.67 s",17.58,201.90576,,,734.0,1122.0,782.0,944.0,1096.0,954.0
"515.70655 Da 1056.04 s",17.60,256.84600,,,1262.0,1166.0,1618.0,1214.0,1546.0,1204.0
"340.20774 Da 1065.82 s",17.76,339.20047,,"C12H32N6OS2",0.0,1172.0,864.0,840.0,1028.0,808.0
"185.92286 Da 1069.89 s",17.83,184.91558,,,998.0,1272.0,930.0,1548.0,978.0,1144.0
"103.96422 Da 1072.62 s",17.88,102.95694,,,660.0,876.0,1210.0,812.0,1078.0,790.0
"756.55863 Da 1077.71 s",17.96,377.27204,,,0.0,0.0,894.0,0.0,1236.0,0.0
"378.28086 Da 1078.92 s",17.98,377.27358,,"C20H42O4S",1374.0,1474.0,1126.0,1204.0,0.0,1172.0
"432.20405 Da 1079.37 s",17.99,431.19677,,"C20H29N6O3P",478.0,870.0,0.0,826.0,844.0,1094.0
"556.29302 Da 1084.95 s",18.08,555.28574,,"C18H48N6O9S2",0.0,1222.0,1300.0,406.0,990.0,366.0
"84.93824 Da 1090.90 s",18.18,83.93096,,,734.0,680.0,746.0,1008.0,1052.0,896.0
"147.97305 Da 1099.41 s",18.32,146.96577,,,858.0,922.0,1052.0,1278.0,1344.0,1070.0
"307.82990 Da 1112.49 s",18.54,306.82263,,,690.0,770.0,1336.0,940.0,746.0,846.0
"175.89428 Da 1114.76 s",18.58,174.88701,,,688.0,892.0,1040.0,540.0,740.0,720.0
"213.91731 Da 1115.83 s",18.60,212.91003,,,724.0,780.0,894.0,784.0,1116.0,960.0
"357.16918 Da 1122.67 s",18.71,356.16190,,"C12H31N5OS3",2300.0,2432.0,1576.0,2990.0,1158.0,1326.0
"356.16536 Da 1122.79 s",18.71,355.15809,,,8092.0,6302.0,4392.0,8252.0,4170.0,4328.0
"115.94095 Da 1130.81 s",18.85,114.93368,,,730.0,656.0,616.0,530.0,646.0,1034.0
"400.24365 Da 1133.44 s",18.89,399.23637,,"C25H36O2S",1530.0,1468.0,1580.0,1830.0,1574.0,1492.0
"399.24135 Da 1133.74 s",18.90,398.23408,,"C17H33N7O2S",4162.0,4770.0,4374.0,4718.0,4902.0,5228.0
"571.69665 Da 1141.03 s",19.02,284.84105,,,0.0,0.0,0.0,1748.0,0.0,1236.0
"285.84829 Da 1142.81 s",19.05,284.84101,,,1328.0,1414.0,1358.0,0.0,1364.0,1914.0
"680.41536 Da 1146.64 s",19.11,339.20040,,,0.0,0.0,0.0,1788.0,1536.0,0.0
"339.76786 Da 1150.71 s",19.18,338.76058,,,700.0,1054.0,0.0,612.0,1058.0,506.0
"355.21284 Da 1152.80 s",19.21,354.20557,,"C15H34NO6P",134.0,636.0,586.0,272.0,1082.0,464.0
"388.16370 Da 1161.85 s",19.36,387.15642,,"C21H20N6O2",1300.0,1302.0,1960.0,1114.0,1250.0,1462.0
"327.19540 Da 1163.32 s",19.39,326.18812,,"C12H25N9S",1258.0,898.0,1036.0,796.0,1064.0,1256.0
"354.20782 Da 1163.90 s",19.40,353.20055,,"C16H34O6S",480.0,2438.0,2244.0,1010.0,3168.0,1374.0
"223.84780 Da 1166.75 s",19.45,222.84052,,,1852.0,2046.0,2020.0,2068.0,2084.0,2282.0
"98.93847 Da 1168.06 s",19.47,97.93119,,,1128.0,1352.0,1202.0,1102.0,918.0,1200.0
"314.17374 Da 1169.34 s",19.49,313.16646,,"C17H30OS2",556.0,668.0,676.0,620.0,1102.0,768.0
"203.88104 Da 1169.35 s",19.49,100.93324,,,15914.0,18026.0,19508.0,19684.0,0.0,24280.0
"435.72102 Da 1169.37 s",19.49,216.85323,,,0.0,1044.0,0.0,0.0,1298.0,1596.0
"199.87134 Da 1172.90 s",19.55,198.86406,,,1216.0,1112.0,1016.0,1408.0,1176.0,1290.0
"201.86572 Da 1172.92 s",19.55,200.85845,,,0.0,5950.0,7736.0,7828.0,6810.0,0.0
"315.84346 Da 1173.35 s",19.56,314.83618,,,1012.0,604.0,716.0,610.0,752.0,640.0
"403.73130 Da 1174.16 s",19.57,200.85838,,,6816.0,6138.0,0.0,0.0,7362.0,7596.0
"143.93576 Da 1174.60 s",19.58,142.92848,,,1240.0,1290.0,1202.0,1404.0,1384.0,1396.0
"62.99579 Da 1175.54 s",19.59,61.98851,,,4522.0,4202.0,4372.0,4484.0,4574.0,5404.0
"245.85583 Da 1175.80 s",19.60,244.84855,,,1468.0,1232.0,1400.0,1396.0,1586.0,1388.0
"285.84815 Da 1176.17 s",19.60,284.84087,,,1860.0,1526.0,1580.0,1336.0,1722.0,1638.0
"116.92769 Da 1177.36 s",19.62,115.92041,,,4314.0,4474.0,4216.0,4112.0,4050.0,4530.0
"137.89895 Da 1177.88 s",19.63,136.89168,,,938.0,750.0,890.0,668.0,898.0,1100.0
"186.91869 Da 1179.04 s",19.65,185.91141,,,956.0,1090.0,986.0,1056.0,802.0,1102.0
"145.93041 Da 1179.77 s",19.66,144.92313,,,15134.0,17992.0,18560.0,18160.0,17588.0,19078.0
"271.80318 Da 1180.61 s",19.68,134.89431,,,2086.0,1872.0,0.0,1348.0,0.0,0.0
"654.38946 Da 1182.82 s",19.71,326.18745,,,1614.0,722.0,922.0,1028.0,1054.0,1002.0
"381.82849 Da 1183.03 s",19.72,380.82121,,,814.0,916.0,1038.0,648.0,828.0,848.0
"303.81595 Da 1183.40 s",19.72,302.80867,,,904.0,1006.0,634.0,796.0,756.0,966.0
"307.82974 Da 1183.54 s",19.73,306.82246,,,834.0,812.0,1132.0,714.0,1040.0,1056.0
"213.91782 Da 1183.64 s",19.73,212.91054,,,1514.0,1638.0,1972.0,1694.0,1692.0,2308.0
"799.55370 Da 1183.76 s",19.73,798.54643,,"C32H93N7S7",0.0,0.0,0.0,1134.0,0.0,0.0
"349.89575 Da 1183.77 s",19.73,348.88848,,,1236.0,902.0,1356.0,1262.0,1242.0,1286.0
"329.82009 Da 1184.13 s",19.74,328.81281,,,434.0,0.0,1250.0,1012.0,1148.0,412.0
"103.96394 Da 1184.13 s",19.74,102.95666,,,878.0,840.0,1916.0,1678.0,1680.0,1288.0
"266.95602 Da 1184.54 s",19.74,265.94875,,"C4H5N5O3S3",674.0,1200.0,980.0,666.0,820.0,1248.0
"181.97992 Da 1184.97 s",19.75,180.97264,,"C4H7O4PS",2392.0,2194.0,4090.0,2622.0,2460.0,2674.0
"249.96743 Da 1184.97 s",19.75,248.96016,,"C10H3O6P",6778.0,6156.0,7616.0,7536.0,6612.0,8040.0
"317.95537 Da 1185.02 s",19.75,316.94810,,"C7H4N4O7P2",7144.0,5814.0,6978.0,6654.0,8080.0,6064.0
"113.99271 Da 1185.07 s",19.75,112.98543,,,9394.0,12446.0,10182.0,10410.0,11846.0,11146.0
"907.86406 Da 1185.12 s",19.75,452.92475,,,3058.0,2506.0,2648.0,3302.0,4004.0,0.0
"239.94130 Da 1185.12 s",19.75,238.93402,,"C6H8O2S4",964.0,1378.0,1358.0,808.0,1342.0,1124.0
"455.94780 Da 1185.28 s",19.75,226.96662,,,1502.0,1558.0,1664.0,1504.0,0.0,1450.0
"227.97316 Da 1185.31 s",19.76,226.96588,,,0.0,0.0,0.0,0.0,1490.0,0.0
"307.92193 Da 1185.66 s",19.76,306.91465,,,1808.0,2298.0,342.0,1408.0,1964.0,1996.0
"149.92630 Da 1185.84 s",19.76,148.91903,,,928.0,876.0,1142.0,902.0,816.0,1474.0
"391.88011 Da 1185.86 s",19.76,390.87284,,"C12H8O3S6",0.0,0.0,0.0,0.0,1032.0,0.0
"243.95041 Da 1185.93 s",19.77,242.94313,,"C8H4O5S2",1956.0,1864.0,2052.0,1436.0,2260.0,2214.0
"193.93551 Da 1185.93 s",19.77,192.92823,,,3056.0,3130.0,2812.0,2964.0,3898.0,4012.0
"159.98487 Da 1186.20 s",19.77,158.97760,,,1598.0,1852.0,1394.0,1486.0,2290.0,2110.0
"158.93896 Da 1186.24 s",19.77,157.93169,,,812.0,898.0,860.0,1050.0,1224.0,814.0
"341.86646 Da 1186.50 s",19.78,340.85918,,,3024.0,3702.0,3782.0,3018.0,4190.0,4296.0
"277.88948 Da 1186.57 s",19.78,276.88220,,,986.0,1078.0,996.0,954.0,1064.0,1100.0
"783.76513 Da 1186.63 s",19.78,390.87529,,,1332.0,950.0,1182.0,1050.0,0.0,1290.0
"323.89339 Da 1186.69 s",19.78,322.88612,,,3868.0,3616.0,3668.0,3756.0,3522.0,3348.0
"579.88522 Da 1186.81 s",19.78,288.93533,,,1228.0,0.0,0.0,0.0,0.0,0.0
"289.94468 Da 1186.82 s",19.78,288.93741,,"C5H3N6O3PS2",0.0,1460.0,1504.0,2126.0,1460.0,1628.0
"103.94101 Da 1186.84 s",19.78,102.93373,,,2398.0,2190.0,2210.0,2238.0,2656.0,2310.0
"453.85405 Da 1186.97 s",19.78,452.84677,,"C10H2N2O11S4",206.0,886.0,1194.0,0.0,0.0,764.0
"105.93624 Da 1187.01 s",19.78,104.92896,,,1124.0,1042.0,1012.0,1110.0,1464.0,1288.0
"325.88943 Da 1187.08 s",19.78,324.88215,,,1658.0,1308.0,1708.0,2288.0,1666.0,1762.0
"199.93074 Da 1187.42 s",19.79,198.92347,,,582.0,1298.0,636.0,0.0,628.0,506.0
"305.92030 Da 1187.63 s",19.79,304.91303,,,3936.0,3792.0,4204.0,4294.0,4302.0,4676.0
"130.98303 Da 1187.70 s",19.80,129.97575,,,1308.0,1106.0,868.0,1612.0,1966.0,1846.0
"175.96312 Da 1188.02 s",19.80,174.95585,,,5816.0,5454.0,5092.0,5406.0,6820.0,6784.0
"131.97347 Da 1188.20 s",19.80,130.96619,,,2486.0,2346.0,2862.0,2802.0,2764.0,3080.0
"435.88004 Da 1188.63 s",19.81,434.87276,,"C11H4N2O9S4",848.0,1002.0,0.0,786.0,1024.0,1188.0
"236.93326 Da 1195.37 s",19.92,235.92598,,,896.0,1036.0,812.0,876.0,850.0,752.0
"113.99299 Da 18.32 s",0.31,112.98571,,,1198.0,1320.0,942.0,1398.0,1346.0,2356.0
"236.93337 Da 18.34 s",0.31,235.92609,,,3456.0,3692.0,4432.0,3692.0,3222.0,4166.0
"147.94423 Da 19.22 s",0.32,146.93696,,,1218.0,1396.0,1560.0,1562.0,1902.0,1796.0
"353.86087 Da 19.78 s",0.33,352.85360,,,1576.0,1594.0,1648.0,1698.0,1968.0,1692.0
"191.93557 Da 21.30 s",0.36,190.92829,,,1786.0,1972.0,2466.0,2144.0,2462.0,2294.0
"240.91029 Da 21.97 s",0.37,239.90302,,,1110.0,1162.0,1178.0,1598.0,1742.0,1402.0
"100.93309 Da 21.98 s",0.37,99.92581,,,742.0,1098.0,722.0,868.0,1166.0,872.0
"390.89430 Da 27.92 s",0.47,389.88702,,,1100.0,1752.0,0.0,986.0,898.0,0.0
"309.91242 Da 30.80 s",0.51,308.90514,,,594.0,0.0,0.0,1268.0,1004.0,0.0
"883.77805 Da 31.19 s",0.52,882.77078,,"C22H8N14O4S11",1456.0,494.0,1568.0,1126.0,0.0,0.0
"425.91723 Da 31.33 s",0.52,424.90995,,,4682.0,5586.0,5914.0,6616.0,6320.0,3880.0
"197.95457 Da 34.61 s",0.58,196.94730,,"C7H3O3PS",1848.0,1706.0,1684.0,1332.0,938.0,428.0
"113.99286 Da 34.60 s",0.58,112.98558,,,50628.0,48312.0,51754.0,59742.0,51946.0,49718.0
"901.78818 Da 34.92 s",0.58,900.78090,,,1262.0,1306.0,0.0,508.0,1976.0,0.0
"236.93340 Da 36.46 s",0.61,235.92612,,,3320.0,4770.0,6268.0,6448.0,5368.0,5694.0
"146.93784 Da 38.17 s",0.64,145.93057,,,1704.0,2254.0,2626.0,1528.0,1872.0,4822.0
"85.05290 Da 39.61 s",0.66,84.04562,,"C4H7NO",638.0,838.0,414.0,1028.0,1194.0,482.0
"105.04267 Da 40.21 s",0.67,104.03539,"D-Serine","C3H7NO3",5168.0,3136.0,3198.0,3070.0,3206.0,1428.0
"173.96504 Da 41.08 s",0.68,172.95778,,,5124.0,6164.0,4850.0,6596.0,9674.0,4454.0
"311.90911 Da 40.92 s",0.68,292.89109,,,7142.0,11352.0,7258.0,10008.0,21354.0,13340.0
"340.87454 Da 40.78 s",0.68,339.86797,,,2694.0,3092.0,3950.0,3268.0,3382.0,8770.0
"436.86170 Da 41.22 s",0.69,435.85428,,,1218.0,0.0,1048.0,1236.0,1278.0,4018.0
"277.93920 Da 42.41 s",0.71,258.92103,,,1998.0,2372.0,1866.0,3360.0,4594.0,5986.0
"137.94381 Da 40.94 s",0.68,136.93653,,,1800.0,1626.0,1372.0,2130.0,2988.0,1380.0
"110.04827 Da 39.61 s",0.66,109.04099,,"C5H6N2O",664.0,856.0,686.0,2248.0,2242.0,638.0
"336.90683 Da 42.21 s",0.70,335.89955,,"C6H3N5O4S4",940.0,1396.0,1478.0,1686.0,2832.0,3244.0
"353.86440 Da 41.24 s",0.69,352.85713,,,1350.0,1452.0,0.0,1374.0,4758.0,2212.0
"244.88624 Da 40.52 s",0.68,243.87896,,,626.0,452.0,610.0,588.0,372.0,1042.0
"329.00586 Da 42.39 s",0.71,327.99859,,"C11H12N3O3PS2",1090.0,1180.0,1320.0,1342.0,1748.0,0.0
"373.93173 Da 41.42 s",0.69,372.92445,,"C8H6N8S5",0.0,1730.0,1316.0,1376.0,1390.0,0.0
"563.16957 Da 40.02 s",0.67,562.16229,,"C24H31N5O7P2",570.0,740.0,0.0,728.0,2352.0,410.0
"87.03220 Da 41.12 s",0.69,86.02492,,"C3H5NO2",1354.0,2392.0,1754.0,1324.0,1048.0,416.0
"337.90551 Da 42.14 s",0.70,336.89823,,,3472.0,4718.0,4174.0,4708.0,12700.0,12914.0
"240.91066 Da 39.64 s",0.66,239.90339,,,442.0,470.0,1462.0,874.0,388.0,2062.0
"115.02743 Da 40.16 s",0.67,114.02016,,,1324.0,1120.0,832.0,1478.0,1138.0,478.0
"290.89213 Da 41.29 s",0.69,289.88485,,,712.0,1326.0,910.0,1264.0,822.0,1870.0
"72.02134 Da 43.52 s",0.73,71.01406,,"C3H4O2",0.0,0.0,0.0,940.0,1934.0,448.0
"407.90954 Da 42.95 s",0.72,406.90226,,,0.0,624.0,0.0,368.0,1176.0,3262.0
"104.04747 Da 43.02 s",0.72,103.04020,,"C4H8O3",1060.0,1386.0,888.0,734.0,570.0,542.0
"391.94447 Da 43.95 s",0.73,390.93719,,,996.0,800.0,1106.0,0.0,930.0,1832.0
"90.03179 Da 43.75 s",0.73,89.02451,,"C3H6O3",962.0,1342.0,1398.0,1052.0,1036.0,774.0
"347.01756 Da 42.01 s",0.70,346.01028,,"C10H21NO2S5",3866.0,3204.0,5160.0,3600.0,3404.0,814.0
"133.03733 Da 43.76 s",0.73,132.03006,,"C4H7NO4",11062.0,8182.0,6486.0,8692.0,11566.0,3360.0
"86.03665 Da 42.12 s",0.70,85.02937,,"C4H6O2",1062.0,1206.0,1046.0,1086.0,0.0,136.0
"295.95306 Da 43.18 s",0.72,294.94579,,"C6H8N4O2S4",932.0,954.0,1384.0,936.0,1170.0,1166.0
"100.93317 Da 43.57 s",0.73,99.92589,,,882.0,1108.0,1042.0,1146.0,1022.0,956.0
"229.06221 Da 44.55 s",0.74,228.05494,,"C6H15NO6S",56358.0,72558.0,39730.0,48108.0,50964.0,9742.0
"255.05849 Da 44.97 s",0.75,254.05122,,,0.0,2154.0,1654.0,1448.0,2204.0,1418.0
"261.07835 Da 45.71 s",0.76,260.07107,,"C9H15N3O4S",1848.0,606.0,0.0,0.0,0.0,0.0
"240.90982 Da 46.30 s",0.77,239.90254,,,984.0,888.0,1076.0,478.0,0.0,0.0
"107.98859 Da 46.88 s",0.78,106.98131,,,0.0,0.0,0.0,1184.0,840.0,1124.0
"388.12604 Da 47.05 s",0.78,387.11876,,,0.0,1224.0,0.0,0.0,0.0,0.0
"282.09443 Da 47.95 s",0.80,281.08716,,"C15H14N4S",1158.0,944.0,472.0,0.0,0.0,0.0
"162.05294 Da 48.25 s",0.80,161.04566,,"C6H10O5",1864.0,1744.0,1518.0,88.0,104.0,94.0
"174.00925 Da 48.53 s",0.81,173.00197,,,1314.0,394.0,666.0,230.0,520.0,192.0
"180.06335 Da 48.53 s",0.81,179.05607,,"C6H12O6",1166.0,802.0,698.0,178.0,324.0,244.0
"80.96480 Da 48.87 s",0.81,79.95753,,,158.0,184.0,246.0,1606.0,1658.0,1210.0
"300.10554 Da 50.14 s",0.84,299.09826,,"C10H20O10",1436.0,1604.0,1270.0,742.0,0.0,370.0
"99.01431 Da 53.66 s",0.89,98.00704,,"C4H5NS",2922.0,4916.0,3660.0,4310.0,4292.0,1274.0
"196.05878 Da 54.52 s",0.91,195.05151,,"C6H12O7",1298.0,1430.0,1472.0,0.0,1212.0,188.0
"388.12204 Da 52.86 s",0.88,387.11476,,"C19H16N8S",1426.0,1758.0,1798.0,1950.0,2084.0,884.0
"126.02503 Da 53.56 s",0.89,125.01775,,"C5H6N2S",4752.0,9350.0,6508.0,7438.0,9290.0,1658.0
"388.11834 Da 53.08 s",0.88,387.11106,,"C11H25N4O7PS",2236.0,0.0,690.0,0.0,0.0,0.0
"102.94823 Da 57.24 s",0.95,101.94095,,,780.0,1346.0,990.0,946.0,810.0,944.0
"113.99268 Da 57.59 s",0.96,112.98540,,,1700.0,1278.0,2126.0,1124.0,1140.0,1096.0
"236.93333 Da 59.40 s",0.99,235.92605,,,1626.0,1662.0,1670.0,1512.0,1700.0,2206.0
"146.93788 Da 59.88 s",1.00,145.93060,,,4210.0,3778.0,4420.0,4340.0,4482.0,4984.0
"191.93579 Da 60.27 s",1.00,190.92852,,,880.0,1088.0,956.0,1018.0,918.0,1452.0
"563.17279 Da 63.31 s",1.06,562.16551,,"C21H25N9O10",1416.0,1842.0,2586.0,2106.0,1828.0,0.0
"174.00966 Da 63.76 s",1.06,173.00238,,"C5H6N2O3S",2336.0,1020.0,1268.0,1378.0,1388.0,444.0
"309.04621 Da 65.45 s",1.09,308.03893,,"C10H19N3S4",1454.0,786.0,1218.0,1046.0,1610.0,0.0
"129.04280 Da 67.01 s",1.12,128.03553,,"C5H7NO3",650.0,768.0,1148.0,742.0,1032.0,408.0
"80.96477 Da 67.02 s",1.12,79.95749,,,376.0,754.0,84.0,626.0,1026.0,350.0
"370.11158 Da 67.72 s",1.13,369.10431,,"C8H19N8O7P",12708.0,20704.0,13004.0,18138.0,19014.0,3926.0
"211.05153 Da 67.98 s",1.13,210.04425,,"C6H13NO5S",0.0,0.0,0.0,9704.0,9848.0,1984.0
"107.98852 Da 67.88 s",1.13,106.98124,,,0.0,0.0,0.0,5902.0,6172.0,796.0
"240.91001 Da 68.95 s",1.15,239.90273,,,842.0,1008.0,1324.0,1150.0,1104.0,1530.0
"100.93299 Da 69.00 s",1.15,99.92572,,,594.0,1062.0,792.0,1174.0,798.0,1592.0
"236.93323 Da 71.00 s",1.18,235.92595,,,1584.0,1556.0,1940.0,2054.0,1530.0,1964.0
"147.94341 Da 73.24 s",1.22,146.93613,,,430.0,512.0,636.0,792.0,660.0,1012.0
"146.93768 Da 78.24 s",1.30,145.93041,,,3192.0,3520.0,4206.0,4370.0,3408.0,5454.0
"236.93344 Da 81.95 s",1.37,235.92616,,,1090.0,1214.0,1696.0,2046.0,2018.0,2250.0
"102.94814 Da 83.16 s",1.39,101.94086,,,912.0,816.0,910.0,1254.0,1126.0,1242.0
"113.99264 Da 84.08 s",1.40,112.98537,,,1254.0,1130.0,1034.0,1234.0,1096.0,1472.0
"191.93562 Da 85.37 s",1.42,190.92834,,,696.0,768.0,1138.0,864.0,684.0,1392.0
"260.02949 Da 87.42 s",1.46,259.02221,"D-Fructose 1-phosphate","C6H13O9P",9340.0,5268.0,2768.0,2828.0,4286.0,798.0
"244.02559 Da 89.14 s",1.49,243.01831,,"C8H9N2O5P",2784.0,3426.0,1748.0,1976.0,2862.0,516.0
"97.97707 Da 90.66 s",1.51,96.96979,"Phosphoric acid","H3O4P",3412.0,2100.0,1392.0,1564.0,2062.0,554.0
"136.90932 Da 93.04 s",1.55,135.90204,,,1094.0,1090.0,1332.0,1038.0,730.0,1098.0
"79.96635 Da 97.05 s",1.62,78.95907,,,3906.0,3176.0,4322.0,2524.0,3020.0,1176.0
"519.18185 Da 96.46 s",1.61,518.17458,,,640.0,1306.0,946.0,994.0,864.0,0.0
"242.01906 Da 103.10 s",1.72,241.01178,,"C9H2N6O3",4504.0,5368.0,3306.0,2438.0,2104.0,788.0
"102.94816 Da 108.09 s",1.80,101.94088,,,798.0,1118.0,626.0,768.0,1074.0,1296.0
"113.99262 Da 109.21 s",1.82,112.98534,,,230.0,576.0,584.0,130.0,812.0,1496.0
"62.99585 Da 112.50 s",1.88,61.98858,,,10274.0,7452.0,9568.0,11398.0,10578.0,8022.0
"236.93330 Da 117.67 s",1.96,235.92602,,"C4H3N3O3S3",1512.0,1256.0,1690.0,1324.0,1574.0,2932.0
"240.91164 Da 117.90 s",1.96,239.90436,,,832.0,1054.0,976.0,1364.0,1108.0,1012.0
"74.03703 Da 123.16 s",2.05,73.02976,,,1402.0,1180.0,1502.0,1388.0,1224.0,504.0
"102.94824 Da 136.90 s",2.28,101.94096,,,1044.0,932.0,904.0,866.0,1036.0,754.0
"353.86044 Da 137.20 s",2.29,352.85316,,,788.0,1094.0,884.0,710.0,690.0,1322.0
"240.91030 Da 137.91 s",2.30,239.90302,,,1006.0,980.0,1162.0,1078.0,980.0,1020.0
"236.93323 Da 139.47 s",2.32,235.92595,,"C4H3N3O3S3",1800.0,1956.0,1766.0,1428.0,2150.0,2154.0
"107.98778 Da 140.24 s",2.34,106.98050,,,0.0,0.0,0.0,1256.0,1056.0,0.0
"107.98851 Da 151.00 s",2.52,106.98123,,,0.0,0.0,0.0,120.0,1134.0,300.0
"563.17214 Da 158.13 s",2.64,562.16486,,"C21H25N9O10",46394.0,42752.0,28034.0,27122.0,47146.0,7536.0
"662.08947 Da 157.99 s",2.63,661.08219,,,2372.0,2612.0,2654.0,2288.0,3972.0,850.0
"663.09610 Da 158.29 s",2.64,662.08882,,"C35H17N7O6S",2464.0,2318.0,1384.0,1754.0,2100.0,482.0
"102.94806 Da 156.48 s",2.61,101.94079,,,892.0,1070.0,1270.0,1060.0,766.0,1036.0
"353.85900 Da 163.05 s",2.72,352.85172,,,574.0,806.0,882.0,1132.0,660.0,990.0
"236.93340 Da 163.60 s",2.73,235.92612,,,906.0,1610.0,1652.0,2148.0,1434.0,2054.0
"100.93320 Da 164.46 s",2.74,99.92592,,,670.0,786.0,806.0,748.0,1084.0,736.0
"645.08081 Da 168.05 s",2.80,644.07353,,"C21H25N7O11P2S",1384.0,0.0,1262.0,0.0,0.0,0.0
"545.16130 Da 170.88 s",2.85,544.15402,,"C14H23N15O7S",47468.0,66428.0,57748.0,63440.0,74990.0,114.0
"567.14074 Da 171.15 s",2.85,566.13346,,"C12H30N11O9PS2",2468.0,3182.0,3956.0,3044.0,3902.0,1208.0
"644.07780 Da 171.00 s",2.85,643.07052,,"C23H13N14O8P",1668.0,1452.0,2172.0,2160.0,1912.0,0.0
"62.99575 Da 172.51 s",2.88,61.98847,,,668.0,2076.0,790.0,3076.0,582.0,1222.0
"496.19078 Da 173.61 s",2.89,495.18350,,"C14H29N10O8P",1412.0,1140.0,730.0,1024.0,1224.0,0.0
"90.03176 Da 178.19 s",2.97,89.02448,,"C3H6O3",3368.0,2504.0,2088.0,2098.0,2730.0,206.0
"293.11035 Da 178.61 s",2.98,292.10308,,"C11H19NO8",954.0,1856.0,736.0,0.0,1240.0,232.0
"645.08421 Da 180.17 s",3.00,644.07694,,"C43H19NO2S2",2338.0,1762.0,1816.0,1354.0,2176.0,432.0
