Well,Dye Name,Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Reading 11,Reading 12,Reading 13,Reading 14,Reading 15,Reading 16,Reading 17,Reading 18,Reading 19,Reading 20,Reading 21,Reading 22,Reading 23,Reading 24,Reading 25,Reading 26,Reading 27,Reading 28,Reading 29,Reading 30,Reading 31,Reading 32,Reading 33,Reading 34,Reading 35,Reading 36,Reading 37,Reading 38,Reading 39,Reading 40,Reading 41,Reading 42,Reading 43,Reading 44,Reading 45,Reading 46,Reading 47,Reading 48,Reading 49,Reading 50,Reading 51,Reading 52,Reading 53,Reading 54,Reading 55,Reading 56,Reading 57,Reading 58,Reading 59,Reading 60,Reading 61,Reading 62,Reading 63,Reading 64,Reading 65,Reading 66,Reading 67,Reading 68,Reading 69,Reading 70,Reading 71,Reading 72,Reading 73,Reading 74,Reading 75,Reading 76,Reading 77,Reading 78,Reading 79,Reading 80,Reading 81,Reading 82,Reading 83,Reading 84,Reading 85,Reading 86,Reading 87,Reading 88,Reading 89,Reading 90,Reading 91,Reading 92,Reading 93,Reading 94,Reading 95,Reading 96,Reading 97,Reading 98,Reading 99,Reading 100,Reading 101,Reading 102,Reading 103,Reading 104,Reading 105,Reading 106,Reading 107,Reading 108,Reading 109,Reading 110,Reading 111,Reading 112,Reading 113,Reading 114,Reading 115,Reading 116,Reading 117,Reading 118,Reading 119,Reading 120,Reading 121,Reading 122,Reading 123,Reading 124,Reading 125,Reading 126,Reading 127,Reading 128,Reading 129,Reading 130,Reading 131,Reading 132,Reading 133,Reading 134,Reading 135,Reading 136,Reading 137,Reading 138,Reading 139,Reading 140,Reading 141,Reading 142,Reading 143
6,ROX,201627.718750,202062.796875,202468.671875,202810.875000,203207.921875,203537.984375,203807.671875,204054.281250,204295.734375,204592.296875,204827.109375,205020.203125,205113.218750,205199.453125,205237.312500,205178.859375,204861.343750,204073.593750,202559.421875,200130.031250,196852.281250,192823.046875,188962.687500,185776.562500,183720.562500,182304.453125,181593.796875,181260.968750,181029.625000,180736.187500,180388.656250,180411.843750,180519.156250,180816.265625,180888.953125,180949.328125,181041.546875,181241.515625,181524.437500,181866.312500,189964.093750,190647.546875,191016.203125,191232.890625,191283.281250,191386.859375,191391.921875,191595.984375,191768.234375,192013.656250,192282.109375,192555.531250,192820.437500,193072.718750,193400.140625,193749.218750,194078.015625,194270.265625,194533.093750,194821.484375,195314.046875,195575.328125,195895.203125,196005.875000,196283.156250,196466.406250,196785.796875,197112.500000,197349.703125,197438.843750,197445.203125,197623.187500,197841.531250,198045.734375,198170.609375,198305.031250,198549.484375,198636.750000,198730.390625,198648.531250,198504.671875,198440.531250,198495.890625,198566.265625,198522.968750,198543.265625,198484.937500,198422.203125,198482.359375,198516.437500,198545.125000,198506.953125,198563.812500,198572.843750,198688.375000,198807.593750,198853.765625,198862.828125,198900.859375,198955.609375,198996.312500,198968.703125,199103.390625,199157.015625,199247.484375,199290.546875,199412.000000,199436.171875,199462.906250,199716.390625,200239.593750,201307.812500,203039.875000,205727.203125,208630.687500,209214.000000,206819.640625,203498.468750,201718.500000,201174.593750,201098.093750,201156.750000,201183.750000,201059.687500,200755.968750,200428.718750,200298.046875,200184.312500,200029.093750,199870.906250,199853.750000,199864.843750,199821.140625,199794.062500,199844.000000,199905.531250,199893.984375,199723.687500,199654.953125,199547.000000,199925.875000,199622.562500,198335.953125
6,SYBR,133032.812500,133753.109375,134068.312500,134184.828125,134230.484375,134385.734375,134449.000000,134565.640625,134706.281250,134865.312500,135282.468750,136350.375000,138658.484375,143079.296875,151743.750000,168283.265625,199345.500000,255203.140625,348324.156250,485090.281250,654287.250000,826550.625000,969923.875000,1070216.250000,1131833.375000,1168107.500000,1188908.250000,1201039.375000,1208540.875000,1213541.750000,1216624.750000,1217530.500000,1217171.875000,1215695.000000,1214026.250000,1212467.250000,1210708.875000,1208423.250000,1205699.750000,1203160.625000,1129984.125000,1092074.875000,1061285.875000,1037914.375000,1020053.812500,1005796.500000,994600.000000,984379.375000,975412.562500,966912.812500,959050.750000,951463.000000,944339.250000,936991.625000,929816.687500,922849.437500,915860.500000,908676.000000,901681.687500,894941.250000,887792.375000,880668.937500,873519.875000,866879.375000,860280.125000,853869.125000,847110.187500,840392.375000,833769.687500,827238.625000,820478.375000,813502.812500,806430.375000,799885.625000,793789.437500,787793.500000,781327.750000,774734.437500,768337.062500,761864.937500,755297.500000,748760.875000,742650.312500,736477.750000,730195.000000,723664.125000,717676.750000,711472.625000,705336.500000,698941.187500,692656.125000,686462.562500,680290.312500,674271.062500,667844.937500,661512.625000,655450.312500,649650.625000,643406.312500,636970.875000,630352.500000,624046.625000,617393.687500,610953.562500,604511.875000,597925.000000,590979.437500,583773.250000,576161.187500,566692.500000,553910.500000,533429.312500,499305.343750,442885.625000,359235.187500,266497.281250,195158.218750,159375.765625,145573.500000,138469.875000,132624.875000,126697.968750,120425.828125,114487.367188,110040.164063,107279.875000,105197.554688,103245.460938,101306.367188,99352.484375,97354.718750,95297.945313,93138.976563,90449.468750,87366.289063,83232.234375,77676.687500,71432.687500,65207.914063,59941.164063,53401.164063,47309.300781,42202.601563
7,ROX,207042.968750,207262.750000,207554.390625,207828.609375,208158.890625,208344.593750,208515.765625,208617.875000,208802.562500,208969.171875,209081.859375,209166.765625,209153.796875,208951.078125,208275.531250,207036.187500,204723.937500,201484.468750,197064.453125,192834.125000,189398.625000,187276.687500,185476.609375,184251.187500,183375.000000,182953.812500,182675.359375,182546.562500,182582.218750,182519.875000,182480.875000,182353.296875,182347.812500,182389.875000,182502.078125,182550.078125,182407.531250,182397.281250,182375.234375,182209.781250,189711.656250,190547.593750,191405.671875,192111.531250,192501.578125,192698.781250,192970.781250,193325.781250,193526.968750,193678.859375,193849.484375,194110.390625,194214.453125,194263.734375,194387.765625,194854.546875,195670.906250,196445.750000,197005.625000,197266.078125,197637.750000,197978.312500,198343.546875,198653.562500,199058.203125,199490.015625,199896.906250,200379.328125,200933.812500,201480.812500,202079.406250,202723.625000,203453.843750,204087.703125,204712.375000,205311.000000,205893.031250,206285.562500,206601.562500,206923.171875,207194.015625,207157.921875,207075.109375,206893.187500,206695.625000,206106.437500,205443.187500,204876.484375,204570.812500,204395.546875,204294.125000,204307.765625,204548.093750,204830.765625,205207.812500,205482.796875,205732.734375,205913.687500,206155.968750,206466.359375,206877.468750,207220.453125,207564.593750,207794.906250,208072.453125,208083.890625,208005.968750,207787.625000,207805.921875,207957.765625,208425.250000,209394.203125,211203.406250,214087.781250,217190.250000,217837.093750,215449.125000,211846.890625,209675.859375,208641.875000,208262.015625,208080.125000,207927.171875,207724.406250,207286.312500,206776.234375,206427.593750,206322.234375,206210.296875,205995.359375,205820.359375,205696.890625,205570.765625,205469.281250,205336.437500,205238.125000,205115.375000,205008.546875,204838.375000,204688.687500,204555.328125,204184.156250,203530.718750
7,SYBR,141471.531250,141806.593750,141624.531250,141385.671875,141381.687500,141520.843750,141437.984375,141600.546875,142437.296875,144489.218750,148315.781250,155790.468750,170244.015625,197276.234375,246213.906250,329712.250000,457514.593750,623688.250000,803183.812500,961168.437500,1076988.500000,1150830.125000,1195720.875000,1221914.625000,1237573.750000,1247008.000000,1253183.500000,1256338.375000,1258458.750000,1260132.750000,1260764.125000,1260009.500000,1258139.750000,1256115.500000,1253711.500000,1251604.000000,1249654.000000,1247901.875000,1245791.125000,1243428.000000,1166809.375000,1127073.625000,1094522.125000,1070177.375000,1051825.250000,1037134.500000,1024974.625000,1013912.125000,1004059.500000,995153.062500,986598.500000,977927.937500,969563.937500,961678.625000,953702.687500,945792.375000,938071.000000,930866.750000,923649.312500,916833.437500,909858.375000,902887.000000,896034.562500,889241.125000,882312.375000,875192.312500,868378.375000,861299.187500,854340.062500,847335.000000,840728.500000,834071.500000,827258.000000,820553.437500,814101.750000,807739.000000,801165.000000,794517.125000,788125.562500,781603.562500,775453.312500,769191.375000,762830.937500,756172.187500,749660.312500,743038.812500,736702.687500,729996.375000,723538.375000,716994.250000,710700.312500,704344.375000,698094.000000,692098.750000,685599.000000,678892.812500,672336.250000,665784.062500,659134.000000,652413.625000,645723.125000,638972.312500,632090.000000,625402.937500,618564.437500,611829.937500,604772.250000,597833.125000,590094.625000,580695.812500,567554.750000,546829.250000,511856.125000,452266.093750,361965.687500,258971.812500,175860.765625,130100.656250,110463.500000,100809.265625,92946.500000,84556.632813,75019.906250,65560.000000,59020.609375,56295.937500,55758.460938,55355.816406,54921.746094,54473.343750,54006.316406,53533.742188,52977.449219,52358.238281,51799.777344,51169.074219,50525.937500,49873.179688,49445.101563,49076.222656,48569.449219,47831.101563,47044.320313
8,ROX,208346.984375,209001.375000,209508.921875,209816.859375,210123.937500,210375.937500,210618.718750,210794.031250,210980.968750,211044.250000,211119.421875,211062.843750,210950.625000,210666.328125,210116.984375,209132.390625,207344.828125,204653.765625,201032.296875,197121.156250,193357.921875,190313.312500,187999.218750,186515.640625,185621.046875,185009.281250,184516.281250,184343.203125,184353.750000,184311.812500,184130.515625,184218.656250,184300.906250,184398.578125,184345.937500,184298.937500,184315.531250,184155.296875,184176.203125,184441.312500,191533.031250,192229.968750,192841.156250,193461.453125,193919.796875,194334.734375,194653.468750,194920.312500,195076.875000,195250.062500,195581.593750,195819.734375,195908.984375,196225.093750,196580.734375,196787.593750,196903.812500,197204.671875,197462.718750,197644.625000,197794.484375,198048.578125,198356.203125,198775.125000,199095.609375,199257.953125,199324.171875,199444.984375,199590.859375,199759.343750,199950.890625,200111.859375,200253.218750,200410.328125,200718.093750,200893.765625,201151.921875,201336.640625,201457.531250,201549.343750,201733.750000,201915.296875,201983.531250,202056.515625,202197.703125,202175.015625,202157.390625,202233.546875,202512.968750,202708.187500,202729.437500,202689.390625,202728.390625,202826.734375,202933.390625,203040.281250,203070.171875,202997.656250,202886.453125,202970.406250,203043.234375,203063.718750,203011.718750,202952.093750,202961.359375,202925.046875,202906.312500,202839.984375,202880.187500,203078.140625,203336.296875,203952.000000,206617.515625,211021.453125,215034.328125,215303.562500,213183.718750,211063.328125,210564.109375,210700.265625,210825.406250,210845.953125,210731.406250,210342.421875,209863.015625,209440.515625,209174.515625,208891.187500,208507.859375,208204.734375,208018.062500,207947.015625,207881.703125,207905.953125,207920.265625,207939.234375,207775.437500,207500.093750,207064.640625,206601.906250,206501.218750,205573.640625,203237.796875
8,SYBR,163644.046875,164412.593750,164453.000000,164216.234375,164093.687500,164267.781250,164290.812500,164419.921875,164884.593750,166255.437500,168930.796875,174102.984375,184124.375000,203478.125000,239773.437500,304024.500000,408340.031250,556225.500000,732555.750000,903561.250000,1039701.437500,1131733.125000,1189359.250000,1223803.500000,1244072.875000,1255917.750000,1263299.000000,1267777.500000,1270410.875000,1271654.125000,1272151.625000,1271063.250000,1269698.875000,1267542.375000,1265867.875000,1263341.125000,1261216.000000,1259329.125000,1257015.375000,1253321.500000,1177678.625000,1138106.500000,1106340.625000,1082895.875000,1064859.875000,1050480.375000,1039012.125000,1028837.000000,1019545.437500,1010911.812500,1002801.937500,995006.625000,987595.687500,980209.750000,972876.937500,965641.500000,958395.250000,951112.250000,944030.812500,937247.750000,930221.375000,922911.500000,915534.250000,908315.375000,901223.375000,894284.062500,887494.250000,880312.875000,873040.812500,865724.687500,858779.937500,851926.000000,845264.125000,838374.125000,831362.687500,824494.375000,817506.437500,810529.687500,803920.625000,797415.312500,790419.437500,783482.312500,776754.062500,770253.437500,763236.875000,756317.250000,749649.812500,742812.687500,735926.000000,729011.312500,722679.875000,716211.625000,709804.875000,703412.750000,696882.062500,689880.187500,682780.750000,675626.375000,668677.375000,661718.750000,654609.187500,647322.625000,640239.187500,633737.937500,627061.750000,620007.687500,612306.312500,604450.875000,595893.250000,585107.187500,569678.000000,545479.062500,505631.812500,440888.562500,352978.593750,267242.000000,210258.046875,184813.593750,173854.109375,166197.625000,159103.171875,151472.468750,143291.750000,136237.703125,131519.703125,128707.281250,126304.617188,123872.382813,121719.976563,119652.304688,117432.304688,115139.656250,112677.023438,109923.000000,106267.445313,101236.226563,94642.710938,87582.632813,80810.304688,75143.125000,68359.664063,62276.878906,57480.988281
9,ROX,182578.234375,182758.781250,182633.328125,183982.750000,185882.437500,187228.000000,186992.421875,186938.156250,187083.812500,187272.859375,187499.140625,187656.031250,187729.765625,187690.000000,187627.234375,187469.906250,187206.062500,186606.515625,185418.562500,183339.031250,180318.187500,176708.125000,172897.250000,169547.843750,167437.750000,166289.328125,165585.468750,164946.843750,164505.968750,163982.312500,163773.640625,163787.640625,163801.015625,163595.953125,163629.078125,163770.468750,164002.687500,164166.968750,164311.468750,164428.625000,170403.421875,171150.500000,171830.375000,172355.218750,172696.968750,173123.078125,173586.171875,173898.156250,173979.562500,174079.125000,174327.390625,174556.578125,174781.718750,174934.750000,175097.812500,175282.125000,175521.531250,175755.062500,175985.468750,176204.812500,176509.578125,176724.156250,176874.421875,176997.703125,177266.937500,177534.437500,177656.578125,177722.828125,177835.125000,178075.171875,178314.859375,178513.375000,178620.500000,178642.718750,178625.218750,178703.968750,179021.343750,179295.390625,179311.265625,179144.328125,179047.671875,179208.109375,179578.671875,179815.140625,179826.828125,179848.687500,180056.562500,180203.578125,180184.171875,180217.359375,180280.218750,180471.796875,180650.375000,180695.500000,180571.593750,180569.250000,180657.234375,180685.875000,180694.062500,180847.765625,181055.078125,181008.390625,180884.500000,180770.078125,180757.546875,180822.421875,180915.968750,180935.140625,180873.281250,181171.984375,181876.812500,183115.875000,185270.640625,187818.015625,189273.687500,187501.046875,185091.078125,183783.000000,184370.609375,184689.000000,184990.484375,185181.250000,185222.546875,185020.781250,184761.765625,184621.796875,184464.546875,184364.718750,184229.015625,184214.500000,184055.609375,183885.312500,183658.406250,183522.968750,183416.187500,183260.812500,182999.718750,182755.359375,182473.968750,182201.468750,182115.656250,181320.000000,179394.109375
9,SYBR,116528.531250,116503.671875,115788.273438,116663.171875,118807.820313,121372.148438,122211.304688,122682.000000,122957.726563,123339.984375,123833.351563,124814.984375,126545.171875,129869.312500,136317.234375,148856.781250,172657.390625,215886.218750,290062.156250,403861.562500,552967.312500,714218.062500,856860.500000,961259.750000,1027556.812500,1066793.125000,1089763.875000,1103209.125000,1111128.500000,1115993.625000,1118926.250000,1120740.375000,1120790.250000,1120030.000000,1118532.125000,1117280.750000,1114943.250000,1112425.375000,1109586.250000,1107075.125000,1037543.375000,1003623.062500,975649.625000,954906.812500,938910.437500,926297.562500,915651.437500,906586.062500,898652.687500,891074.062500,883755.312500,876698.187500,870113.875000,863666.250000,857380.875000,850754.125000,844012.687500,837391.500000,830942.062500,824416.937500,817881.812500,811643.937500,805359.875000,799081.312500,792920.437500,786487.687500,780207.937500,773963.125000,767774.250000,761182.687500,754771.125000,748677.187500,742562.937500,736328.875000,730114.375000,724040.062500,717443.000000,710769.562500,704472.500000,698619.000000,692511.937500,686467.750000,680184.125000,674214.500000,668046.125000,662120.250000,655973.625000,650118.000000,644230.875000,638452.125000,632663.500000,626751.250000,620850.312500,614884.500000,608863.312500,602481.375000,596475.312500,590610.125000,584710.750000,578400.812500,572138.437500,566071.187500,560003.562500,553676.875000,547396.375000,541154.250000,534762.437500,527985.375000,520111.750000,509443.250000,493471.531250,467751.437500,424316.281250,357019.812500,271802.437500,193780.000000,144304.359375,123667.796875,115765.359375,110843.828125,106453.875000,102000.828125,97231.992188,93123.093750,89972.203125,88020.546875,86424.023438,85075.921875,83533.968750,81801.656250,80118.484375,78481.937500,76748.429688,74720.539063,72216.875000,68500.476563,63986.773438,59254.957031,54996.003906,51163.253906,46834.847656,42836.839844,39707.964844
10,ROX,194614.187500,194797.171875,194973.718750,195154.562500,195436.781250,195706.093750,195917.781250,196091.625000,196209.234375,196304.031250,196339.781250,196398.125000,196412.796875,196291.843750,195965.937500,195324.031250,194101.890625,191945.375000,188918.250000,185574.312500,182194.015625,179039.500000,176561.703125,174978.187500,174042.609375,173266.015625,172788.578125,172323.234375,172102.625000,172095.468750,172231.265625,172163.234375,172128.890625,172158.578125,172196.687500,172215.734375,172259.484375,172283.921875,172354.859375,172623.296875,179483.796875,180137.656250,180793.093750,181328.578125,181577.906250,181813.593750,181953.859375,182236.593750,182443.750000,182748.078125,183024.109375,183342.250000,183588.937500,183767.265625,184029.406250,184273.484375,184479.468750,184563.734375,184767.765625,184997.687500,185436.921875,185704.593750,185947.593750,186044.250000,186262.593750,186575.578125,186750.906250,186856.062500,186999.203125,187362.406250,187627.828125,187701.093750,187756.531250,187848.156250,188111.296875,188337.109375,188580.921875,188776.546875,189005.734375,189222.359375,189310.000000,189397.062500,189527.343750,189714.578125,189909.828125,190005.937500,190120.859375,190224.812500,190270.750000,190302.750000,190456.281250,190628.093750,190707.468750,190794.500000,190993.046875,191099.375000,191164.312500,191283.281250,191496.265625,191693.046875,191862.937500,191956.890625,192008.781250,192119.125000,192275.062500,192575.750000,192745.812500,192806.437500,193072.453125,193759.875000,194864.343750,196604.343750,199798.718750,202520.093750,202856.234375,200001.515625,196981.406250,195174.843750,194828.093750,194660.531250,194619.343750,194604.859375,194450.234375,194161.953125,193954.468750,193918.265625,193849.843750,193685.296875,193655.656250,193670.203125,193600.296875,193411.671875,193457.031250,193568.875000,193629.734375,193559.718750,193378.656250,193295.812500,193188.546875,193138.718750,193152.156250,192828.750000,191788.843750
10,SYBR,123038.593750,123692.250000,123951.117188,124022.039063,124165.992188,124377.593750,124493.828125,124647.179688,125112.976563,126087.421875,127886.062500,131341.609375,138572.031250,152550.687500,179045.484375,227136.093750,308845.500000,432507.187500,591178.750000,759502.625000,905688.562500,1012627.562500,1080789.250000,1121527.750000,1145590.125000,1160179.375000,1169503.500000,1175719.250000,1179788.500000,1181607.500000,1181980.250000,1182177.250000,1181370.500000,1179984.000000,1177999.875000,1176032.750000,1174388.750000,1172592.125000,1170348.000000,1167090.000000,1089887.375000,1052074.625000,1021547.062500,999092.125000,982269.250000,968522.562500,957530.250000,947617.250000,938989.125000,930358.750000,922497.812500,914964.875000,907916.812500,900786.562500,893533.562500,886836.375000,880337.750000,873630.375000,866569.250000,859829.687500,853095.562500,846656.875000,840216.125000,833918.312500,827278.125000,820605.062500,814082.812500,807845.312500,801397.000000,794524.875000,787773.062500,781899.562500,775969.000000,769982.625000,763781.625000,757763.687500,751582.312500,745145.937500,738956.562500,732835.875000,727107.312500,721068.625000,715002.000000,708887.187500,702937.375000,696907.500000,690810.375000,684306.625000,677859.750000,671524.062500,665539.312500,659684.000000,653854.937500,647732.000000,641427.125000,635533.437500,629575.437500,623277.812500,616846.687500,610681.812500,604416.375000,598163.437500,591861.750000,585513.312500,578947.250000,572233.750000,565220.875000,557679.750000,548215.375000,534817.062500,514178.656250,480181.781250,419790.875000,334514.187500,242035.640625,173280.000000,136379.859375,122665.078125,115801.015625,110356.281250,105065.406250,99160.929688,93455.062500,89302.265625,86918.203125,85330.734375,83657.500000,81912.406250,80314.171875,78656.343750,76861.351563,74892.687500,72872.226563,70193.679688,66597.750000,61933.007813,57045.605469,52389.843750,48377.472656,44783.398438,40714.824219,37283.128906,35089.632813
11,ROX,142467.890625,143299.437500,143732.218750,143881.218750,144050.296875,144182.609375,144294.046875,144355.906250,144442.234375,144542.968750,144593.046875,144564.015625,144422.781250,144295.265625,144125.812500,143857.515625,143209.593750,141888.375000,139717.203125,136839.703125,133696.421875,130939.734375,128923.398438,127660.203125,126753.054688,125991.750000,125502.265625,125364.445313,125417.820313,125324.710938,125274.765625,125205.304688,125168.539063,125135.218750,125185.875000,125320.015625,125554.453125,125735.437500,125741.867188,125658.820313,133100.703125,134663.968750,135756.750000,136239.375000,136591.906250,136669.265625,136643.078125,136444.656250,136491.546875,136533.062500,136612.937500,136661.703125,136832.640625,136969.125000,136990.156250,137055.265625,137184.093750,137545.390625,137771.406250,137871.625000,137953.953125,138181.515625,138492.703125,138832.015625,138981.703125,139065.890625,139105.328125,139298.921875,139517.687500,139669.687500,139777.875000,139947.562500,140160.515625,140326.656250,140495.562500,140605.140625,140675.046875,140700.859375,140787.046875,140896.640625,141017.921875,141004.921875,140894.656250,140881.375000,140947.671875,140947.562500,140893.671875,140933.046875,141051.984375,141086.625000,140978.781250,140915.593750,140923.781250,140994.359375,141103.562500,141099.828125,141045.093750,141019.656250,141074.171875,141181.281250,141322.406250,141450.812500,141464.015625,141455.828125,141461.218750,141424.421875,141406.921875,141464.203125,141789.015625,142384.468750,143191.765625,144892.781250,147558.843750,149465.000000,149205.046875,146909.140625,144614.781250,143103.421875,142749.671875,142589.968750,142505.687500,142459.281250,142400.156250,142167.328125,141992.140625,141990.937500,142046.203125,142009.343750,141917.703125,141890.328125,141819.000000,141698.421875,141619.359375,141701.968750,141690.546875,141572.812500,141418.000000,141310.140625,141195.515625,141055.031250,141015.000000,140741.828125,140144.484375
11,SYBR,92367.570313,92725.203125,92817.984375,92741.367188,92760.328125,92788.937500,92846.609375,92953.539063,93103.367188,93602.867188,94557.234375,96631.671875,100817.179688,109164.906250,124835.187500,153623.500000,203848.328125,283513.875000,392273.875000,515179.812500,628573.062500,715255.125000,772273.875000,806276.875000,826177.125000,838217.562500,845606.437500,849814.625000,852159.937500,853894.125000,854699.687500,855178.562500,854775.250000,853590.437500,851862.562500,850327.562500,848898.562500,847427.500000,846130.687500,844970.062500,784232.687500,757545.000000,736058.375000,720414.125000,708389.187500,699054.937500,691328.187500,684549.625000,678355.812500,672734.062500,667232.750000,661887.937500,656751.875000,651822.000000,646792.125000,641963.625000,637237.687500,632470.562500,627570.187500,623021.312500,618406.375000,613576.437500,608603.500000,603532.562500,598839.625000,594495.375000,590205.875000,585437.812500,580385.187500,575434.187500,570721.312500,566098.500000,561600.187500,557380.937500,553103.437500,548656.875000,543948.187500,539426.937500,534970.312500,530235.562500,525490.062500,521003.593750,516845.500000,512743.937500,508257.625000,503645.062500,499079.750000,494574.125000,489972.562500,485356.656250,480996.812500,476716.593750,472303.968750,467931.031250,463436.312500,459042.062500,454709.906250,450255.437500,445636.312500,440946.812500,436072.937500,431301.250000,426695.281250,422123.906250,417255.968750,412477.531250,407544.843750,401810.562500,394246.906250,383421.250000,366538.500000,337503.625000,287086.656250,219846.171875,150567.359375,100579.375000,73966.867188,65055.753906,61413.726563,58829.835938,56469.292969,53890.046875,51453.046875,49761.800781,48741.437500,47903.859375,47140.394531,46359.757813,45468.015625,44502.570313,43710.519531,42999.019531,42158.390625,40891.496094,39173.132813,37077.074219,34922.515625,32798.503906,30946.976563,29292.925781,27499.046875,25831.025391,24650.972656
