Well,Dye Name,Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Reading 11,Reading 12,Reading 13,Reading 14,Reading 15,Reading 16,Reading 17,Reading 18,Reading 19,Reading 20,Reading 21,Reading 22,Reading 23,Reading 24,Reading 25,Reading 26,Reading 27,Reading 28,Reading 29,Reading 30,Reading 31,Reading 32,Reading 33,Reading 34,Reading 35,Reading 36,Reading 37,Reading 38,Reading 39,Reading 40,Reading 41,Reading 42,Reading 43,Reading 44,Reading 45,Reading 46,Reading 47,Reading 48,Reading 49,Reading 50,Reading 51,Reading 52,Reading 53,Reading 54,Reading 55,Reading 56,Reading 57,Reading 58,Reading 59,Reading 60,Reading 61,Reading 62,Reading 63,Reading 64,Reading 65,Reading 66,Reading 67,Reading 68,Reading 69,Reading 70,Reading 71,Reading 72,Reading 73,Reading 74,Reading 75,Reading 76,Reading 77,Reading 78,Reading 79,Reading 80,Reading 81,Reading 82,Reading 83,Reading 84,Reading 85,Reading 86,Reading 87,Reading 88,Reading 89,Reading 90,Reading 91,Reading 92,Reading 93,Reading 94,Reading 95,Reading 96,Reading 97,Reading 98,Reading 99,Reading 100,Reading 101,Reading 102,Reading 103,Reading 104,Reading 105,Reading 106,Reading 107,Reading 108,Reading 109,Reading 110,Reading 111,Reading 112,Reading 113,Reading 114,Reading 115,Reading 116,Reading 117,Reading 118,Reading 119,Reading 120,Reading 121,Reading 122,Reading 123,Reading 124,Reading 125,Reading 126,Reading 127,Reading 128,Reading 129,Reading 130,Reading 131,Reading 132,Reading 133,Reading 134,Reading 135,Reading 136,Reading 137,Reading 138,Reading 139,Reading 140,Reading 141,Reading 142,Reading 143
79,SYBR,178793.218750,175568.609375,173878.125000,173316.687500,172833.187500,172501.937500,171989.875000,171371.953125,170987.453125,170652.171875,170228.156250,169906.937500,169475.640625,168983.812500,168527.062500,168348.015625,167932.437500,167621.593750,167637.562500,168191.734375,169423.578125,172002.406250,177528.703125,188637.281250,209983.968750,249797.125000,321284.531250,439735.593750,611881.250000,822011.500000,1030869.375000,1200199.750000,1314528.000000,1382152.125000,1418107.250000,1436570.625000,1445259.625000,1449412.500000,1450691.250000,1451114.875000,1358338.500000,1312832.625000,1276673.000000,1251117.750000,1232120.000000,1216993.750000,1204128.875000,1192820.625000,1182302.500000,1172381.750000,1162811.125000,1154197.500000,1145851.375000,1137171.875000,1128385.875000,1119876.000000,1111597.750000,1103166.750000,1095096.000000,1086935.500000,1078851.625000,1070390.000000,1062046.250000,1053896.250000,1045805.000000,1037963.875000,1030038.750000,1022126.812500,1013669.687500,1005493.687500,997425.375000,989645.625000,981758.000000,973385.875000,964922.062500,956507.687500,948339.312500,939953.125000,931531.875000,923463.375000,915347.562500,907025.312500,898614.375000,890299.437500,882190.437500,873999.375000,866080.687500,857933.937500,849839.187500,841841.875000,833956.625000,825953.187500,818157.812500,810284.062500,802497.562500,794566.187500,786468.000000,778190.875000,770206.500000,762489.187500,754355.937500,745977.437500,737474.812500,728955.062500,720241.437500,711060.000000,700814.250000,688428.937500,673200.750000,654207.687500,628945.437500,593891.000000,542821.250000,469929.281250,372998.750000,259904.125000,157131.718750,90268.992188,63310.406250,56961.347656,55685.640625,55025.660156,54460.773438,54139.363281,53808.742188,53437.871094,53031.457031,52794.980469,52652.531250,52439.511719,52035.457031,51739.054688,51461.414063,51208.585938,50801.945313,50434.371094,50083.640625,49786.292969,49429.851563,49020.765625,48433.539063,48548.617188,49712.093750
80,ROX,257770.484375,257328.500000,257434.968750,257883.687500,258116.437500,258342.953125,258642.890625,258900.453125,259001.078125,258991.312500,259142.968750,259249.640625,259360.093750,259345.406250,259416.171875,259473.156250,259575.000000,259612.859375,259685.734375,259826.343750,260082.843750,260184.421875,260145.000000,260143.375000,260277.687500,260292.093750,260280.718750,260300.468750,260260.734375,259951.843750,259373.437500,258364.609375,256385.359375,253900.687500,250120.531250,245282.812500,239957.937500,235564.343750,232338.390625,230031.843750,238094.312500,238856.906250,239273.328125,239560.890625,239898.375000,240277.718750,240545.343750,240910.906250,241303.156250,241664.171875,241852.437500,242117.375000,242284.093750,242721.187500,243204.062500,243656.906250,243762.187500,243935.062500,244098.218750,244309.578125,244604.406250,244927.546875,245137.500000,245210.984375,245395.968750,245651.609375,245982.312500,246283.843750,246521.781250,246790.031250,247128.250000,247359.656250,247442.187500,247565.703125,247714.875000,247898.281250,248105.281250,248482.921875,248763.656250,249001.625000,249170.312500,249271.562500,249351.687500,249601.515625,249708.390625,249874.484375,249980.406250,250116.968750,250060.390625,250216.843750,250517.562500,250703.265625,250733.921875,250797.109375,250966.218750,251077.890625,251153.218750,251246.265625,251348.703125,251536.390625,251713.328125,251790.843750,251889.968750,252061.812500,252202.234375,252280.250000,252521.296875,252855.796875,253217.984375,253520.703125,254107.218750,255022.312500,256820.375000,259680.875000,262300.562500,262778.375000,260133.109375,256726.921875,254363.218750,253760.750000,254104.421875,255142.468750,255235.875000,254314.875000,253055.531250,252730.531250,252512.046875,252474.718750,252470.781250,252406.250000,252209.437500,252069.781250,251950.578125,251815.718750,251661.109375,251537.156250,251406.500000,251241.031250,251211.640625,251241.984375,251060.500000,250560.609375,249949.875000
80,SYBR,175466.687500,173377.515625,172125.328125,171602.203125,171355.703125,171239.453125,170884.640625,170360.859375,169912.015625,169568.359375,169213.890625,168901.421875,168507.984375,168117.796875,167722.984375,167321.203125,166926.625000,166729.531250,166548.484375,166652.187500,166610.546875,166168.609375,165467.000000,165211.062500,165551.375000,166617.250000,168937.312500,173634.437500,183152.890625,201496.031250,236172.656250,299119.687500,406053.781250,567142.187500,773526.937500,989378.875000,1172653.000000,1300700.125000,1377769.625000,1424981.625000,1339971.750000,1292032.500000,1253650.875000,1226587.250000,1206552.750000,1190132.625000,1176213.500000,1164352.750000,1153588.250000,1143126.625000,1133073.250000,1123614.375000,1114542.250000,1105191.500000,1096002.375000,1086469.250000,1077211.375000,1067852.250000,1059161.000000,1050377.750000,1041231.562500,1032201.562500,1023303.625000,1014836.062500,1006035.250000,997348.062500,988468.375000,979700.500000,970967.937500,962333.687500,953820.062500,945290.500000,937044.125000,928248.687500,919630.125000,910961.250000,902704.750000,894114.250000,885669.250000,877038.250000,868416.625000,859631.062500,851184.250000,842349.875000,833529.687500,824842.875000,816517.062500,808314.375000,799805.375000,791334.500000,782841.312500,774443.000000,766261.062500,757895.625000,749362.375000,740654.000000,732229.375000,723756.625000,715268.750000,706598.312500,697837.875000,688864.750000,679724.250000,670471.625000,660977.875000,650554.000000,638863.500000,625943.437500,611356.687500,594354.125000,573206.812500,545271.687500,503465.500000,437852.843750,348745.125000,254148.281250,182237.515625,144438.562500,131521.515625,126412.031250,118703.500000,101116.101563,79021.195313,62806.933594,58015.445313,57088.320313,56540.156250,56031.066406,55503.816406,54615.046875,53722.644531,52886.917969,52044.964844,51274.695313,50486.246094,49726.500000,48910.394531,48328.199219,47701.414063,47061.199219,46544.535156,47125.742188,48877.515625
81,ROX,289711.843750,287170.968750,285759.250000,284997.906250,284079.218750,282870.062500,281874.656250,281016.500000,280429.625000,279828.687500,279316.187500,278843.750000,278447.031250,278073.750000,277730.125000,277478.312500,277132.812500,276721.281250,276304.062500,275987.625000,275714.187500,275466.468750,275162.468750,274897.656250,274706.156250,274443.812500,273732.531250,272335.312500,270485.437500,267925.531250,263885.250000,258447.093750,253042.421875,248800.296875,245649.203125,243139.765625,241439.656250,240449.765625,239780.984375,238813.406250,240768.859375,240628.468750,240329.953125,239939.640625,239612.078125,239370.515625,239229.437500,239181.656250,239045.781250,238934.390625,238800.765625,238753.437500,238654.750000,238585.390625,238507.968750,238473.937500,238322.000000,238291.031250,238421.281250,238622.046875,238537.296875,238450.187500,238615.453125,238869.906250,238900.046875,238759.187500,238703.921875,238748.656250,238708.515625,238713.171875,238816.984375,239103.500000,239262.250000,239347.328125,239280.968750,239339.609375,239443.453125,239681.875000,239745.843750,239727.453125,239744.437500,239869.046875,239959.796875,239984.859375,240120.609375,240278.781250,240384.125000,240417.250000,240468.187500,240508.718750,240617.781250,240681.281250,240587.250000,240592.359375,240765.828125,240898.703125,240794.109375,240691.656250,240775.671875,240876.390625,240916.687500,240845.453125,240909.031250,240933.234375,241033.125000,241156.000000,241480.328125,241832.078125,242355.437500,243183.562500,244345.718750,245797.671875,247829.765625,250406.015625,252103.343750,251212.531250,247934.921875,244788.593750,243206.750000,242925.656250,242925.843750,243051.937500,243061.359375,242963.546875,242860.875000,242752.546875,242574.500000,242488.375000,242590.609375,242541.890625,242470.171875,242273.109375,242178.515625,242116.578125,242126.421875,241967.125000,241767.328125,241713.453125,241756.140625,241719.453125,241422.875000,240866.671875,240179.859375
81,SYBR,166158.843750,163580.093750,162062.875000,161355.500000,160497.765625,158832.875000,157063.203125,155881.218750,155451.125000,155095.296875,154662.406250,154305.453125,153874.875000,153458.781250,153044.046875,152653.171875,152422.890625,152159.750000,151965.156250,151878.796875,152211.640625,153095.046875,155112.421875,159434.906250,168414.812500,185828.937500,218837.500000,278338.562500,377941.218750,525249.562500,709005.750000,896201.875000,1051053.125000,1156782.000000,1219017.750000,1251740.000000,1266649.000000,1271926.625000,1272126.375000,1270172.875000,1175715.750000,1136450.125000,1105227.750000,1083208.750000,1066906.625000,1053692.375000,1042517.375000,1032593.375000,1023615.500000,1014898.062500,1006592.875000,998848.875000,991491.125000,983991.125000,976282.750000,968395.000000,961051.187500,953615.687500,946285.437500,938647.625000,931001.250000,923167.437500,915490.812500,907904.500000,900594.187500,893469.125000,886329.562500,878735.687500,871121.875000,863631.000000,856079.187500,848532.312500,841280.937500,833659.937500,826066.625000,818323.250000,810853.437500,802946.500000,795387.062500,788189.125000,781185.312500,773702.562500,766189.375000,758750.375000,751571.062500,744159.187500,736717.187500,729603.437500,722619.500000,715857.375000,708779.000000,701697.375000,694603.437500,687385.375000,680065.812500,672533.562500,664936.000000,657460.437500,650086.562500,642777.750000,635232.062500,627741.750000,619947.187500,612130.500000,603810.187500,594737.187500,584121.312500,571187.750000,554502.250000,532576.062500,502546.656250,461073.937500,403062.625000,324950.906250,232139.000000,144308.140625,84664.734375,58032.757813,51694.906250,50636.765625,49720.796875,48334.820313,46764.835938,45704.792969,45243.773438,44918.468750,44654.582031,44495.105469,44111.851563,43792.847656,43455.750000,43324.878906,43118.210938,42904.613281,42543.722656,42284.843750,42009.609375,41793.558594,41479.156250,41267.019531,40742.773438,41298.433594,43448.917969
85,ROX,129962.132813,130690.101563,131250.625000,131649.453125,131964.421875,132175.750000,132349.890625,132503.781250,132563.218750,132581.015625,132639.000000,132825.093750,132953.281250,132997.750000,132995.421875,133085.875000,133097.375000,133158.546875,133203.109375,133258.515625,133233.828125,133323.484375,133444.468750,133436.390625,133400.375000,133388.171875,133421.093750,133439.500000,133454.937500,133324.093750,132991.906250,132399.046875,131317.421875,129520.828125,127027.976563,124081.929688,121252.414063,119016.335938,117606.539063,116687.093750,121996.570313,122389.140625,122717.250000,123003.570313,123218.429688,123481.343750,123767.804688,123965.406250,124087.531250,124101.820313,124259.054688,124431.914063,124616.187500,124713.679688,124865.273438,125058.007813,125251.296875,125367.351563,125496.460938,125642.125000,125827.000000,126036.320313,126216.250000,126341.078125,126475.734375,126646.656250,126876.359375,126990.015625,127029.093750,127098.765625,127347.664063,127502.484375,127519.968750,127696.015625,127948.765625,128101.132813,128028.640625,128059.648438,128219.218750,128454.914063,128609.992188,128758.164063,128921.039063,128997.523438,128993.351563,129090.953125,129219.593750,129294.914063,129414.234375,129534.671875,129647.132813,129703.632813,129814.921875,129917.492188,130021.546875,130021.960938,130055.976563,130179.726563,130401.578125,130483.031250,130485.007813,130557.742188,130683.492188,130869.062500,130971.781250,131053.664063,131155.296875,131352.296875,131660.953125,132014.734375,132606.156250,133681.937500,135827.359375,138001.171875,138430.812500,136498.703125,134111.593750,132796.187500,132374.046875,132135.531250,132054.703125,132139.281250,132098.218750,131917.781250,131874.343750,131988.062500,131980.593750,131871.671875,131743.796875,131710.609375,131734.625000,131689.687500,131621.843750,131555.984375,131557.640625,131527.515625,131428.203125,131359.015625,131263.187500,131222.750000,131026.210938,130859.796875,130704.328125
85,SYBR,74770.992188,75511.734375,76159.898438,76531.742188,76729.085938,76925.078125,77032.601563,76993.960938,76939.281250,76939.648438,76913.445313,76822.328125,76679.140625,76551.679688,76568.203125,76484.117188,76353.859375,76192.531250,76101.835938,76020.335938,75948.593750,75934.281250,75895.132813,76112.304688,76438.171875,77188.687500,78449.085938,81267.718750,86675.375000,97275.976563,116967.648438,152559.890625,211455.843750,297202.843750,401836.437500,506477.687500,591884.000000,650637.937500,686446.500000,709503.187500,664599.812500,640993.000000,622349.687500,609211.562500,599253.000000,591053.375000,584070.687500,578165.687500,572702.375000,567461.875000,562327.812500,557511.812500,552905.000000,548227.187500,543768.875000,539348.562500,535093.687500,530531.500000,526087.687500,521725.875000,517439.437500,513003.218750,508565.187500,504366.656250,500088.937500,495685.312500,491161.125000,486852.437500,482713.968750,478668.062500,474386.000000,470150.843750,466179.125000,461995.593750,457619.468750,453158.812500,449132.625000,445056.906250,441028.781250,436866.781250,432828.218750,428631.968750,424330.218750,419762.437500,415438.656250,411141.562500,407074.500000,402920.687500,398777.687500,394655.062500,390638.218750,386747.500000,382724.343750,378634.468750,374364.281250,369967.093750,365329.625000,360731.750000,356423.281250,352168.062500,347918.250000,343313.531250,338684.000000,333977.375000,329545.062500,324813.218750,319539.437500,313450.000000,306285.218750,297158.406250,283882.562500,262482.281250,225003.953125,168244.328125,105762.398438,57955.695313,34122.152344,26058.412109,24493.509766,24052.972656,23713.978516,23048.437500,22454.468750,22062.585938,21832.064453,21435.074219,21307.593750,21318.892578,21273.365234,21022.761719,20743.753906,20542.960938,20411.501953,20298.968750,20079.875000,19908.476563,19836.306641,19779.433594,19582.222656,19399.722656,19087.642578,19307.113281,20270.835938
86,ROX,181624.609375,180721.859375,176190.125000,170958.343750,167712.312500,168030.062500,168220.781250,168402.406250,168499.906250,168631.250000,168778.828125,169006.953125,169127.406250,169260.281250,169345.750000,169427.984375,169418.796875,169448.109375,169535.750000,169611.328125,169689.437500,169727.703125,169771.328125,169742.406250,169744.390625,169786.781250,169809.234375,169832.078125,169803.843750,169770.328125,169458.953125,168938.953125,168040.812500,166523.421875,163771.453125,160009.921875,155958.187500,152315.234375,149538.656250,147566.250000,154499.046875,155369.937500,155870.515625,156168.250000,156442.312500,156899.359375,157223.078125,157433.984375,157692.046875,157937.000000,158160.781250,158364.593750,158663.093750,158940.921875,159167.437500,159421.687500,159668.281250,159980.703125,160211.515625,160313.453125,160391.812500,160677.187500,161007.390625,161219.125000,161365.812500,161458.062500,161590.296875,161704.671875,161941.656250,162234.187500,162464.890625,162563.718750,162532.390625,162631.375000,162786.187500,163069.265625,163205.718750,163342.093750,163355.828125,163348.421875,163244.296875,162996.765625,162790.625000,162820.375000,163006.078125,163091.546875,163122.531250,163344.781250,163503.562500,163615.093750,163704.640625,163862.468750,164044.859375,164066.906250,164117.546875,164221.562500,164412.421875,164546.656250,164689.968750,164786.109375,164770.687500,164814.625000,164929.906250,165034.484375,165114.875000,165339.265625,165555.062500,165631.015625,165738.406250,166104.312500,166748.218750,167827.500000,170069.515625,173236.078125,174974.484375,173861.359375,170747.812500,168263.531250,167084.890625,166887.859375,166842.593750,166739.437500,166697.859375,166585.406250,166622.375000,166644.843750,166673.718750,166544.937500,166439.687500,166367.234375,166308.093750,166246.015625,166173.406250,166105.937500,166035.640625,166043.750000,166008.515625,165893.906250,165791.109375,165808.156250,165567.328125,165098.453125,164625.296875
86,SYBR,109253.007813,108610.664063,106998.734375,105183.921875,103945.890625,103848.695313,103881.093750,103797.890625,103711.117188,103465.773438,103220.054688,102915.062500,102730.507813,102503.593750,102409.203125,102234.117188,102096.414063,101960.484375,101849.312500,101614.710938,101330.585938,101178.234375,101042.734375,100964.625000,101010.343750,101395.406250,102369.210938,104342.546875,108319.031250,116313.125000,131780.921875,160574.609375,211453.921875,294256.625000,411474.812500,549458.625000,681948.500000,786232.562500,855662.375000,901815.375000,850267.500000,818853.875000,794258.375000,777438.125000,764966.312500,754723.312500,745933.000000,738227.625000,731210.000000,724542.812500,718285.000000,712234.125000,706359.312500,700350.687500,694347.125000,688600.062500,683101.812500,677415.500000,671895.375000,666314.500000,660634.062500,654699.625000,649001.750000,643330.375000,637506.062500,631937.500000,626349.250000,621001.062500,615198.625000,609455.062500,603793.312500,598361.250000,592874.937500,587155.625000,581574.500000,575872.687500,570274.625000,564750.125000,559182.625000,553283.062500,546639.125000,539552.437500,532806.312500,526686.375000,521347.156250,516270.156250,511293.718750,506055.781250,500828.250000,495536.843750,490377.875000,485247.468750,480077.218750,474744.968750,469232.687500,463636.156250,457965.125000,452535.406250,447066.500000,441550.125000,436084.062500,430530.375000,424917.062500,419272.562500,413459.437500,407230.000000,400654.875000,393723.375000,385753.156250,375996.531250,362780.562500,342584.625000,306122.312500,244340.250000,167030.546875,97047.921875,54366.125000,36372.945313,32509.361328,31857.148438,31736.609375,31704.894531,31530.638672,31236.986328,31048.298828,30886.576172,30572.261719,30395.494141,30283.111328,30236.275391,30059.681641,29889.630859,29739.835938,29583.367188,29394.404297,29196.273438,29007.902344,28798.787109,28551.921875,28371.255859,28102.896484,28365.455078,29324.912109
87,ROX,197204.406250,196636.375000,195899.265625,195151.312500,194591.765625,194099.671875,193727.031250,193396.671875,193087.937500,192795.406250,192644.609375,192538.390625,192387.421875,192312.187500,192280.109375,192249.125000,192133.250000,192133.906250,192138.765625,191988.140625,191648.468750,191463.531250,191537.125000,191689.265625,191735.625000,191720.734375,191743.468750,191736.390625,191593.531250,191194.937500,190432.656250,189024.171875,186593.625000,183002.859375,178671.109375,174308.515625,171104.125000,169166.218750,167917.531250,166468.921875,173648.109375,174523.500000,175080.562500,175375.421875,175760.828125,176209.796875,176680.359375,177078.109375,177412.468750,177642.296875,177880.765625,178310.828125,178615.671875,178952.640625,179115.906250,179428.140625,179727.125000,180038.062500,180153.015625,180301.125000,180601.968750,180943.843750,181238.796875,181453.625000,181665.906250,182004.468750,182378.500000,182597.718750,182695.656250,182871.437500,183122.125000,183404.218750,183716.734375,183984.125000,184149.562500,184308.671875,184556.031250,184813.593750,185029.031250,185169.250000,185345.078125,185566.953125,185889.078125,186165.781250,186313.109375,186514.796875,186785.015625,186989.421875,187117.437500,187194.125000,187407.703125,187645.375000,187901.453125,188077.500000,188239.203125,188386.656250,188528.000000,188691.187500,188861.796875,188987.296875,189183.234375,189450.140625,189624.921875,189748.765625,189768.828125,189872.796875,189981.703125,190219.031250,190527.453125,191032.203125,191736.359375,192991.000000,195596.375000,199243.234375,201587.656250,200952.453125,197732.812500,194605.515625,192756.921875,192360.015625,192328.421875,192395.281250,192388.328125,192330.968750,192175.875000,192091.906250,191989.453125,191988.015625,191986.609375,191938.250000,191853.921875,191716.531250,191684.812500,191627.343750,191628.406250,191523.421875,191388.968750,191322.593750,191406.796875,191433.687500,191099.265625,190644.343750,190333.843750
87,SYBR,124353.757813,123571.601563,122936.492188,122489.265625,122238.257813,121960.929688,121534.031250,121102.773438,120901.242188,120690.968750,120313.914063,119988.601563,119765.835938,119545.000000,119148.484375,118852.820313,118572.570313,118439.703125,118284.625000,118028.460938,117770.476563,117610.476563,117685.796875,117831.968750,118420.796875,120004.773438,123441.171875,130141.984375,142975.515625,167591.937500,212596.765625,289124.250000,405068.343750,554190.750000,711346.750000,846470.562500,942652.562500,1002094.062500,1035568.125000,1056200.125000,986355.875000,951663.625000,924352.562500,905217.625000,890941.437500,879366.875000,869421.812500,860937.500000,853136.375000,845766.250000,838613.500000,831659.500000,824994.250000,818318.500000,812075.375000,805700.875000,799362.812500,792965.875000,786790.937500,780634.312500,774290.750000,767745.250000,761449.812500,755665.375000,749711.312500,743386.250000,737048.875000,730933.875000,724840.312500,718583.750000,712779.375000,706846.937500,700908.000000,694436.937500,688261.562500,682233.375000,676443.437500,670376.000000,664360.312500,658573.312500,652676.375000,646343.250000,640017.750000,633980.000000,628168.375000,622210.937500,616206.687500,610496.750000,604885.312500,599105.250000,592991.937500,586975.625000,581238.812500,575567.000000,569643.437500,563708.625000,557714.437500,551628.312500,545190.562500,538838.937500,532488.625000,525996.062500,519253.031250,512768.187500,506333.656250,499794.437500,492549.125000,484502.375000,475129.125000,463628.968750,447511.750000,422644.906250,380199.750000,309647.187500,219370.656250,132351.390625,74427.257813,47367.953125,40768.863281,39532.789063,38886.988281,38397.093750,37924.777344,37394.468750,36966.300781,36565.671875,35987.558594,35445.851563,35054.761719,34793.367188,34217.039063,33520.679688,32996.566406,32870.250000,32800.855469,32643.056641,32340.126953,31998.574219,31774.175781,31720.503906,31673.050781,31862.152344,32424.849609
88,ROX,228391.609375,226552.187500,222624.843750,218799.062500,216744.515625,217123.359375,217380.968750,217627.750000,217852.093750,218000.875000,218087.031250,218184.468750,218316.578125,218385.093750,218545.562500,218649.078125,218757.281250,218734.281250,218760.531250,218780.578125,218926.437500,219066.796875,219093.656250,219073.031250,219080.750000,219111.421875,219169.500000,219219.031250,219236.875000,219282.406250,219305.734375,219316.578125,219195.234375,219187.890625,219176.437500,219246.140625,219216.546875,219254.531250,219236.781250,219165.156250,221742.343750,221252.171875,220927.703125,220829.781250,220734.046875,220704.171875,220716.140625,220737.578125,220824.937500,220813.312500,220779.953125,220642.031250,220692.953125,220851.437500,220862.406250,220786.062500,220735.484375,220775.437500,220836.015625,220809.156250,220829.453125,220835.046875,220876.968750,220890.140625,220870.250000,220904.609375,220867.750000,220842.015625,220736.703125,220677.000000,220737.078125,220739.812500,220684.875000,220629.390625,220652.203125,220627.750000,220494.203125,220348.187500,220286.562500,220211.906250,220240.281250,220150.031250,220159.609375,220039.562500,220033.406250,219934.703125,219823.921875,219726.875000,219606.906250,219398.250000,219149.484375,218901.343750,218639.781250,218292.109375,217942.015625,217585.500000,217315.250000,217211.296875,217275.187500,217280.546875,217221.750000,217056.375000,217007.125000,216894.140625,216848.484375,216755.421875,216672.656250,216534.125000,216432.312500,216485.484375,216423.265625,216301.968750,216148.156250,216058.640625,215948.859375,215874.062500,215804.890625,215757.281250,215703.093750,215583.875000,215380.390625,215203.250000,215116.937500,215093.281250,214966.968750,214730.687500,214504.343750,214411.046875,214379.718750,214310.968750,214276.625000,214172.593750,214123.500000,214066.125000,214015.375000,213895.984375,213771.718750,213689.718750,213660.718750,213621.562500,213337.218750,212872.328125,212418.843750
88,SYBR,141633.796875,141205.984375,140455.015625,139643.203125,139208.515625,139208.734375,139161.031250,138909.875000,138736.171875,138602.796875,138456.281250,138156.687500,137877.046875,137625.250000,137462.890625,137257.000000,136968.125000,136594.734375,136334.609375,136089.812500,135794.531250,135438.437500,135230.093750,135004.937500,134742.234375,134327.234375,133987.828125,133729.375000,133563.125000,133253.125000,132948.234375,132698.734375,132502.906250,132316.140625,132257.937500,132431.656250,132879.140625,133743.015625,135648.609375,138646.625000,108932.812500,98491.742188,90785.765625,86025.367188,83072.843750,80959.640625,79248.078125,77784.000000,76499.609375,75336.968750,74302.859375,73568.273438,72837.898438,71881.265625,70892.171875,70088.000000,69476.390625,68994.531250,68350.804688,67541.179688,66790.578125,66144.125000,65529.667969,64703.339844,64132.550781,63503.035156,62916.859375,62185.355469,61706.640625,61365.414063,60998.687500,60578.230469,59996.625000,59547.820313,59017.824219,58529.082031,57994.175781,57616.902344,57158.925781,56702.015625,56322.648438,56097.347656,55846.292969,55501.746094,54995.265625,54433.621094,54004.167969,53598.824219,53177.503906,52646.597656,52297.570313,52012.800781,51621.972656,51189.921875,50781.289063,50680.687500,50697.042969,50680.484375,50366.804688,49989.578125,49676.859375,49379.375000,49020.558594,48650.660156,48280.710938,48008.414063,47638.531250,47412.937500,47178.304688,46896.015625,46630.703125,46427.800781,46269.328125,45949.402344,45691.890625,45376.996094,45167.429688,44920.773438,44515.777344,44194.339844,43878.359375,43166.957031,42122.175781,41399.828125,41097.367188,40980.750000,40790.312500,40705.089844,40472.031250,40264.820313,39816.355469,39471.183594,39252.234375,39167.574219,38994.785156,38934.144531,38781.984375,38430.398438,38048.269531,37814.730469,37727.675781,37817.917969,38179.781250
89,ROX,246246.343750,247252.484375,247658.812500,247821.171875,248188.968750,248551.328125,248818.859375,249049.937500,249157.046875,249221.593750,249330.031250,249480.062500,249544.828125,249677.500000,249858.984375,249987.671875,250037.843750,250151.640625,250207.937500,250240.000000,250247.140625,250318.296875,250358.718750,250429.953125,250448.828125,250464.796875,250479.765625,250544.953125,250648.328125,250768.125000,250936.546875,251070.890625,251108.703125,251107.171875,251138.062500,251288.421875,251296.390625,251288.593750,251293.437500,251451.718750,254007.640625,252982.578125,252294.875000,252014.109375,251971.968750,251881.671875,251769.718750,251701.781250,251723.546875,251753.500000,251820.343750,251878.843750,251981.890625,251964.843750,252022.156250,252116.656250,252205.828125,252140.734375,252087.359375,252068.875000,252167.343750,252260.500000,252270.015625,252280.171875,252263.406250,252316.468750,252224.906250,252224.546875,252198.390625,252203.484375,252167.265625,252154.453125,252153.250000,252112.875000,252066.671875,252162.171875,252235.031250,252308.687500,252297.656250,252292.546875,252228.937500,252167.031250,252181.765625,252228.484375,252185.890625,252073.234375,252050.062500,252084.234375,252098.750000,252197.125000,252154.468750,251988.593750,251689.296875,251654.906250,251663.156250,251702.500000,251677.906250,251672.078125,251739.437500,251707.437500,251633.406250,251404.203125,251225.125000,250961.343750,250884.734375,250786.453125,250861.437500,250878.921875,250911.500000,250843.406250,250718.437500,250678.656250,250661.500000,250691.812500,250658.812500,250548.203125,250472.781250,250265.281250,250178.390625,250156.265625,250221.437500,250068.265625,249993.734375,250053.843750,250067.703125,249890.734375,249784.031250,249722.671875,249721.468750,249673.546875,249721.000000,249659.937500,249591.046875,249485.546875,249426.484375,249384.312500,249381.421875,249344.156250,249277.078125,249273.406250,249184.953125,248892.203125,248466.687500
89,SYBR,154340.093750,153786.593750,153294.921875,152952.671875,152686.687500,152557.984375,152476.187500,152380.625000,152084.437500,151695.984375,151348.062500,150929.609375,150474.593750,149994.234375,149642.093750,149309.953125,149008.968750,148735.390625,148475.265625,148166.718750,147734.265625,147158.812500,146752.625000,146524.156250,146277.609375,145899.078125,145622.640625,145336.390625,145021.281250,144661.750000,144343.531250,143989.843750,143825.500000,143673.453125,143543.125000,143402.984375,143548.015625,143810.750000,144382.484375,145218.140625,107135.007813,95606.726563,87287.445313,82383.656250,79061.609375,76692.187500,74759.562500,73229.687500,71957.835938,70806.656250,69715.851563,68719.484375,67725.312500,66778.632813,66037.148438,65361.941406,64709.914063,63894.269531,63255.597656,62441.000000,61670.984375,60960.191406,60529.039063,59968.960938,59388.316406,58612.015625,58084.953125,57626.449219,57183.222656,56534.398438,56041.230469,55656.218750,55290.218750,54949.933594,54538.601563,53986.402344,53464.082031,53146.234375,52849.421875,52509.695313,52108.191406,51853.796875,51504.125000,51193.871094,50961.246094,50813.992188,50586.976563,50334.597656,50039.234375,49624.632813,49288.687500,49042.394531,48978.843750,48830.824219,48566.398438,48122.640625,47844.320313,47623.785156,47479.980469,47188.917969,46830.488281,46603.542969,46474.976563,46271.875000,45915.121094,45690.496094,45543.593750,45307.167969,45103.316406,44876.261719,44769.046875,44433.347656,44162.269531,44066.875000,44084.238281,43886.976563,43456.335938,43214.632813,43160.664063,43071.617188,42767.839844,42480.917969,42318.308594,42115.800781,41966.625000,41822.976563,41604.218750,41380.855469,41271.632813,41157.851563,40854.558594,40624.339844,40472.648438,40348.078125,40156.750000,39997.421875,39824.707031,39545.191406,39324.972656,39062.261719,38768.878906,38724.246094,39260.613281
